Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:JNDQ,"Betashares Nasdaq Next Gen 100 ETF (ASX:JNDQ)",https://www.listcorp.com/asx/jndq/betashares-nasdaq-next-gen-100-etf,"	13058000",19,-0.30,-1.55,Unclassified
ASX:PR2,"Piche Resources Limited (ASX:PR2)",https://www.listcorp.com/asx/pr2/piche-resources-limited,"	13011300",0.155,0.00,0,Unclassified
ASX:PV1,"Provaris Energy Ltd (ASX:PV1)",https://www.listcorp.com/asx/pv1/provaris-energy-ltd,"	12968200",0.015,0.00,0,Energy
ASX:GMN,"Gold Mountain Limited (ASX:GMN)",https://www.listcorp.com/asx/gmn/gold-mountain-limited,"	12810200",0.065,-0.00,-7.14,Materials
ASX:PLN,"Pioneer Lithium Limited (ASX:PLN)",https://www.listcorp.com/asx/pln/pioneer-lithium-limited,"	12740900",0.185,-0.02,-7.5,Materials
ASX:BTM,"Breakthrough Mineral Limited (ASX:BTM)",https://www.listcorp.com/asx/btm/breakthrough-mineral-limited,"	12722600",0.17,-0.02,-8.11,Materials
ASX:VMIN,"Vanguard Global Minimum Volatility Active ETF (Managed Fund) (ASX:VMIN)",https://www.listcorp.com/asx/vmin/vanguard-global-minimum-volatility-active-etf-managed-fund,"	12721800",62.32,-0.07,-0.11,Unclassified
ASX:TRU,"Truscreen Group Limited (ASX:TRU)",https://www.listcorp.com/asx/tru/truscreen-group-limited,"	12704500",0.017,0.00,0,"Health Care"
ASX:ENV,"Enova Mining Limited (ASX:ENV)",https://www.listcorp.com/asx/env/enova-mining-limited,"	12632200",0.007,-0.00,-12.5,Materials
ASX:KTA,"Krakatoa Resources Limited (ASX:KTA)",https://www.listcorp.com/asx/kta/krakatoa-resources-limited,"	12585700",0.013,0.00,0,Materials
ASX:TON,"Triton Minerals Limited (ASX:TON)",https://www.listcorp.com/asx/ton/triton-minerals-limited,"	12547100",0.007,-0.00,-12.5,Materials
ASX:RMBS,"VanEck Australian RMBS ETF (ASX:RMBS)",https://www.listcorp.com/asx/rmbs/vaneck-australian-rmbs-etf,"	12540000",25.07,0.00,0,Unclassified
ASX:EGY,"Energy Technologies (ASX:EGY)",https://www.listcorp.com/asx/egy/energy-technologies,"	12498800",0.025,0.00,0,Industrials
ASX:FL1,"First Lithium Limited (ASX:FL1)",https://www.listcorp.com/asx/fl1/first-lithium-limited,"	12497500",0.11,-0.01,-4.35,Materials
ASX:THB,"Thunderbird Resources Limited (ASX:THB)",https://www.listcorp.com/asx/thb/thunderbird-resources-limited,"	12488900",0.021,-0.00,-19.23,Materials
ASX:HPR,"High Peak Royalties Limited (ASX:HPR)",https://www.listcorp.com/asx/hpr/high-peak-royalties-limited,"	12483600",0.06,0.00,0,Energy
ASX:DRIV,"BetaShares Electric Vehicles and Future Mobility ETF (ASX:DRIV)",https://www.listcorp.com/asx/driv/betashares-electric-vehicles-and-future-mobility-etf,"	12461800",10.28,-0.27,-2.56,Unclassified
ASX:TZL,"TZ Limited (ASX:TZL)",https://www.listcorp.com/asx/tzl/tz-limited,"	12437200",0.045,0.00,2.27,"Information Technology"
ASX:AJL,"AJ Lucas Group (ASX:AJL)",https://www.listcorp.com/asx/ajl/aj-lucas,"	12381600",0.01,0.00,11.11,Industrials
ASX:REZ,"Resources & Energy Group Limited (ASX:REZ)",https://www.listcorp.com/asx/rez/resources-and-energy-group-limited,"	12364900",0.016,0.00,0,Materials
ASX:AFL,"AF Legal Group Ltd (ASX:AFL)",https://www.listcorp.com/asx/afl/af-legal-group,"	12343800",0.12,-0.01,-11.11,Industrials
ASX:SVY,"Stavely Minerals Limited (ASX:SVY)",https://www.listcorp.com/asx/svy/stavely-minerals-limited,"	12326200",0.018,0.00,0,Materials
ASX:RAG,"Ragnar Metals Limited (ASX:RAG)",https://www.listcorp.com/asx/rag/ragnar-metals-limited,"	12323600",0.026,0.00,0,Materials
ASX:WNX,"Wellnex Life Limited (ASX:WNX)",https://www.listcorp.com/asx/wnx/wellnex-life-limited,"	12242200",0.18,0.01,2.86,"Consumer Staples"
ASX:CCO,"The Calmer Co International Limited (ASX:CCO)",https://www.listcorp.com/asx/cco/the-calmer-co-international-limited,"	12233400",0.004,0.00,0,"Consumer Staples"
ASX:SRK,"Strike Resources Limited (ASX:SRK)",https://www.listcorp.com/asx/srk/strike-resources,"	12201200",0.039,-0.00,-9.3,Materials
ASX:GED,"Golden Deeps Limited (ASX:GED)",https://www.listcorp.com/asx/ged/golden-deeps-limited,"	12177400",0.05,-0.00,-9.09,Materials
ASX:BEO,"Beonic Limited (ASX:BEO)",https://www.listcorp.com/asx/beo/beonic-limited,"	12167200",0.175,-0.01,-2.78,"Information Technology"
ASX:RAU,"Resouro Strategic Metals Inc. (ASX:RAU)",https://www.listcorp.com/asx/rau/resouro-strategic-metals-inc,"	12156100",0.25,0.00,0,Materials
ASX:5GG,"Pentanet Limited (ASX:5GG)",https://www.listcorp.com/asx/5gg/pentanet-limited,"	12128800",0.027,-0.00,-3.57,"Communication Services"
ASX:EMU,"Emu NL (ASX:EMU)",https://www.listcorp.com/asx/emu/emu-nl,"	12111100",0.043,-0.01,-12.24,Materials
ASX:SFG,"Seafarms Group Limited (ASX:SFG)",https://www.listcorp.com/asx/sfg/seafarms-group-limited,"	12091500",0.0025,0.00,0,"Consumer Staples"
ASX:IND,"Industrial Minerals Ltd (ASX:IND)",https://www.listcorp.com/asx/ind/industrial-minerals-ltd,"	12048400",0.14,-0.01,-6.67,Materials
ASX:JPHQ,"JPMorgan US 100Q Equity Premium Income Active ETF (Managed Fund) (Hedged) (ASX:JPHQ)",https://www.listcorp.com/asx/jphq/jpmorgan-us-100q-equity-premium-income-active-etf-managed-fund-hedged,"	11962600",61.18,0.00,0,Unclassified
ASX:ALY,"Alchemy Resources Limited (ASX:ALY)",https://www.listcorp.com/asx/aly/alchemy-resources-limited,"	11880800",0.008,-0.00,-20,Materials
ASX:RC1,"Redcastle Resources Limited (ASX:RC1)",https://www.listcorp.com/asx/rc1/redcastle-resources-limited,"	11880100",0.01,0.00,0,Materials
ASX:LNQ,"Linq Minerals Limited (ASX:LNQ)",https://www.listcorp.com/asx/lnq/linq-minerals-limited,"	11751500",0.17,-0.02,-10.53,Materials
ASX:CMO,"Cosmo Metals Limited (ASX:CMO)",https://www.listcorp.com/asx/cmo/cosmo-metals-limited,"	11724700",0.022,-0.01,-18.52,Materials
ASX:KSM,"K2 Australian Small Cap Fund (Hedge Fund) (ASX:KSM)",https://www.listcorp.com/asx/ksm/k2-australian-small-cap-fund-hedge-fund,"	11695400",2.48,-0.08,-3.13,Unclassified
ASX:NAG,"Nagambie Resources Limited (ASX:NAG)",https://www.listcorp.com/asx/nag/nagambie-resources-limited,"	11657000",0.014,0.00,7.69,Materials
ASX:NET,"NetLinkz Limited (ASX:NET)",https://www.listcorp.com/asx/net/netlinkz-limited,"	11635300",0.003,0.00,0,"Information Technology"
ASX:30BB,"Betashares 2030 Fixed Term Corporate Bond Active ETF (ASX:30BB)",https://www.listcorp.com/asx/30bb/betashares-2030-fixed-term-corporate-bond-active-etf,"	11587700",25.19,0.00,0,Unclassified
ASX:PIM,"Pinnacle Minerals Limited (ASX:PIM)",https://www.listcorp.com/asx/pim/pinnacle-minerals-limited,"	11546300",0.094,-0.01,-6,Materials
ASX:WEC,"White Energy Company Limited (ASX:WEC)",https://www.listcorp.com/asx/wec/white-energy-company-limited,"	11529900",0.03,-0.01,-18.92,Energy
ASX:GRIN,"VanEck India Growth Leaders ETF (ASX:GRIN)",https://www.listcorp.com/asx/grin/vaneck-india-growth-leaders-etf,"	11502600",20.63,-0.23,-1.1,Unclassified
ASX:CORE,"Schroder Global Core Fund - Active ETF (ASX:CORE)",https://www.listcorp.com/asx/core/schroder-global-core-fund-active-etf,"	11473600",11.32,-0.04,-0.35,Unclassified
ASX:RWD,"Reward Minerals Limited (ASX:RWD)",https://www.listcorp.com/asx/rwd/reward-minerals-limited,"	11433200",0.04,-0.00,-4.76,Materials
ASX:AU1,"The Agency Group Australia (ASX:AU1)",https://www.listcorp.com/asx/au1/the-agency-group-australia,"	11429000",0.026,0.00,0,"Real Estate"
ASX:MGL,"Magontec Limited (ASX:MGL)",https://www.listcorp.com/asx/mgl/magontec-limited,"	11392400",0.2,0.00,0,Materials
ASX:CMB,"Cambium Bio Limited (ASX:CMB)",https://www.listcorp.com/asx/cmb/cambium-bio-limited,"	11369300",0.49,-0.00,-1.01,"Health Care"
ASX:GW1,"Greenwing Resources Ltd (ASX:GW1)",https://www.listcorp.com/asx/gw1/greenwing-resources-ltd,"	11333000",0.028,-0.00,-6.67,Materials
ASX:AJX,"Alexium International Group Limited (ASX:AJX)",https://www.listcorp.com/asx/ajx/alexium-international-group-limited,"	11263900",0.007,0.00,0,Materials
ASX:SLA,"Solara Minerals Ltd (ASX:SLA)",https://www.listcorp.com/asx/sla/solara-minerals-ltd,"	11254600",0.19,0.00,0,Materials
ASX:MGT,"Magnetite Mines Limited (ASX:MGT)",https://www.listcorp.com/asx/mgt/magnetite-mines-limited,"	11169400",0.0595,-0.00,-0.83,Materials
ASX:AUG,"Augustus Minerals Limited (ASX:AUG)",https://www.listcorp.com/asx/aug/augustus-minerals-limited,"	11143400",0.051,-0.00,-5.56,Materials
ASX:BSN,"Basin Energy Limited (ASX:BSN)",https://www.listcorp.com/asx/bsn/basin-energy-limited,"	11095900",0.059,0.00,1.72,Energy
ASX:HAL,"Halo Technologies Holdings Limited (ASX:HAL)",https://www.listcorp.com/asx/hal/halo-technologies-holdings,"	11093700",0.045,0.01,18.42,Financials
ASX:EG1,"Evergreen Lithium Limited (ASX:EG1)",https://www.listcorp.com/asx/eg1/evergreen-lithium-limited,"	11043200",0.042,0.00,0,Materials
ASX:BPH,"BPH Energy Limited (ASX:BPH)",https://www.listcorp.com/asx/bph/bph-energy-limited,"	10976600",0.009,0.00,0,Financials
ASX:GWTH,"VanEck MSCI International Growth ETF (ASX:GWTH)",https://www.listcorp.com/asx/gwth/vaneck-msci-international-growth-etf,"	10975000",21.43,-0.52,-2.37,Unclassified
ASX:ICR,"Intelicare Holdings Limited (ASX:ICR)",https://www.listcorp.com/asx/icr/intelicare-holdings-limited,"	10956400",0.018,0.00,0,"Health Care"
ASX:CHM,"Chimeric Therapeutics Limited (ASX:CHM)",https://www.listcorp.com/asx/chm/chimeric-therapeutics-limited,"	10926400",0.003,0.00,0,"Health Care"
ASX:FFG,"Fatfish Group Limited (ASX:FFG)",https://www.listcorp.com/asx/ffg/fatfish-group-limited,"	10875000",0.007,0.00,0,Financials
ASX:HWK,"Hawk Resources Limited (ASX:HWK)",https://www.listcorp.com/asx/hwk/hawk-resources-limited,"	10837200",0.032,0.00,0,Materials
ASX:PGY,"Pilot Energy Limited (ASX:PGY)",https://www.listcorp.com/asx/pgy/pilot-energy-limited,"	10793300",0.005,0.00,0,Energy
ASX:IBX,"Imagion Biosystems Limited (ASX:IBX)",https://www.listcorp.com/asx/ibx/imagion-biosystems-limited,"	10767300",0.024,0.00,4.35,"Health Care"
ASX:THR,"Thor Energy Plc (ASX:THR)",https://www.listcorp.com/asx/thr/thor-energy-plc,"	10639400",0.014,-0.00,-6.67,Materials
ASX:RNV,"Renerve Limited (ASX:RNV)",https://www.listcorp.com/asx/rnv/renerve-limited,"	10638800",0.097,0.00,1.04,Unclassified
ASX:SP3,"Spectur Limited (ASX:SP3)",https://www.listcorp.com/asx/sp3/spectur-limited,"	10626300",0.029,0.00,7.41,"Information Technology"
ASX:AUV,"Auravelle Metals Limited (ASX:AUV)",https://www.listcorp.com/asx/auv/auravelle-metals-limited,"	10624200",0.019,-0.00,-5,Materials
ASX:GAS,"State Gas Limited (ASX:GAS)",https://www.listcorp.com/asx/gas/state-gas-limited,"	10607000",0.026,-0.00,-3.7,Energy
ASX:TGH,"Terragen Holdings Limited (ASX:TGH)",https://www.listcorp.com/asx/tgh/terragen-holdings-limited,"	10605400",0.017,-0.00,-19.05,Materials
ASX:BAS,"Bass Oil Limited (ASX:BAS)",https://www.listcorp.com/asx/bas/bass-oil-limited,"	10539800",0.033,0.00,0,Energy
ASX:XRA,"Xenora Minerals Limited (ASX:XRA)",https://www.listcorp.com/asx/xra/xenora-minerals-limited,"	10503300",0.175,-0.01,-2.78,Materials
ASX:DTM,"Dart Mining NL (ASX:DTM)",https://www.listcorp.com/asx/dtm/dart-mining,"	10485400",0.044,-0.01,-12,Materials
ASX:BPM,"BPM Minerals Limited (ASX:BPM)",https://www.listcorp.com/asx/bpm/bpm-minerals-limited,"	10476000",0.115,-0.01,-4.17,Materials
ASX:GRL,"Godolphin Resources Limited (ASX:GRL)",https://www.listcorp.com/asx/grl/godolphin-resources-limited,"	10442400",0.014,-0.00,-6.67,Materials
ASX:PFE,"Pantera Lithium Limited (ASX:PFE)",https://www.listcorp.com/asx/pfe/pantera-lithium-limited,"	10423200",0.024,0.00,9.09,Materials
ASX:ERL,"Empire Resources Limited (ASX:ERL)",https://www.listcorp.com/asx/erl/empire-resources-limited,"	10387400",0.007,0.00,0,Materials
ASX:ECS,"ECS Botanics Holdings Ltd (ASX:ECS)",https://www.listcorp.com/asx/ecs/ecs-botanics-holdings,"	10368400",0.008,0.00,0,"Health Care"
ASX:CDT,"Castle Minerals Limited (ASX:CDT)",https://www.listcorp.com/asx/cdt/castle-minerals,"	10340600",0.057,-0.00,-5,Materials
ASX:BUX,"Buxton Resources Limited (ASX:BUX)",https://www.listcorp.com/asx/bux/buxton-resources-limited,"	10308200",0.03,0.00,0,Materials
ASX:N1H,"N1 Holdings Limited (ASX:N1H)",https://www.listcorp.com/asx/n1h/n1-holdings-limited,"	10126400",0.115,0.00,0,Financials
ASX:PNM,"Pacific Nickel Mines Limited (ASX:PNM)",https://www.listcorp.com/asx/pnm/pacific-nickel-mines-limited,"	10103800",0.024,0.00,0,Materials
ASX:TG1,"TechGen Metals Limited (ASX:TG1)",https://www.listcorp.com/asx/tg1/techgen-metals-limited,"	10083200",0.028,-0.00,-9.68,Materials
ASX:SRN,"Surefire Resources NL (ASX:SRN)",https://www.listcorp.com/asx/srn/surefire-resources-nl,"	10064000",0.002,-0.00,-20,Materials
ASX:PIL,"Peppermint Innovation Limited (ASX:PIL)",https://www.listcorp.com/asx/pil/peppermint-innovation-limited,"	10036100",0.004,0.00,0,"Information Technology"
ASX:SMS,"Star Minerals Limited (ASX:SMS)",https://www.listcorp.com/asx/sms/star-minerals-limited,"	10035000",0.048,-0.00,-9.43,Materials
ASX:HJZP,"Hejaz Property Fund (Managed Fund) (ASX:HJZP)",https://www.listcorp.com/asx/hjzp/hejaz-property-fund-managed-fund,"	10011200",0.79,-0.01,-0.63,Unclassified
ASX:GLE,"GLG Corp Ltd (ASX:GLE)",https://www.listcorp.com/asx/gle/glg-corp,"	10003500",0.135,0.00,0,"Consumer Discretionary"
ASX:PUR,"Pursuit Minerals Limited (ASX:PUR)",https://www.listcorp.com/asx/pur/pursuit-minerals-limited,"	9929870",0.07,0.00,7.69,Materials
ASX:5EA,"5E Advanced Materials, Inc (ASX:5EA)",https://www.listcorp.com/asx/5ea/5e-advanced-materials-inc,"	9921760",0.645,-0.01,-2.27,Materials
ASX:TEM,"Tempest Minerals Limited (ASX:TEM)",https://www.listcorp.com/asx/tem/tempest-minerals-limited,"	9916890",0.009,0.00,0,Materials
ASX:NRX,"Noronex Limited (ASX:NRX)",https://www.listcorp.com/asx/nrx/noronex-limited,"	9905590",0.015,-0.00,-6.25,Materials
ASX:ALB,"Albion Resources Limited (ASX:ALB)",https://www.listcorp.com/asx/alb/albion-resources-limited,"	9810650",0.065,-0.00,-5.8,Materials
ASX:WSI,"Weststar Industrial Limited (ASX:WSI)",https://www.listcorp.com/asx/wsi/weststar-industrial-limited,"	9786160",0.076,0.00,0,Materials
ASX:TEE,"Top End Energy Limited (ASX:TEE)",https://www.listcorp.com/asx/tee/top-end-energy-limited,"	9774840",0.033,-0.00,-5.71,Energy
ASX:CTN,"Catalina Resources Ltd (ASX:CTN)",https://www.listcorp.com/asx/ctn/catalina-resources-ltd,"	9764080",0.004,0.00,0,Materials
ASX:KBC,"Keybridge Capital Limited (ASX:KBC)",https://www.listcorp.com/asx/kbc/keybridge-capital,"	9744880",0.047,0.00,0,Financials
ASX:COY,"Coppermoly Limited (ASX:COY)",https://www.listcorp.com/asx/coy/coppermoly,"	9709230",0.011,0.00,0,Materials
ASX:AA2,"Ariana Resources plc (ASX:AA2)",https://www.listcorp.com/asx/aa2/ariana-resources-plc,"	9631880",0.28,-0.00,-1.75,Materials
ASX:14D,"1414 Degrees Limited (ASX:14D)",https://www.listcorp.com/asx/14d/1414-degrees-limited,"	9619760",0.029,0.00,7.41,Industrials
ASX:RR1,"Reach Resources Limited (ASX:RR1)",https://www.listcorp.com/asx/rr1/reach-resources-limited,"	9618740",0.01,-0.00,-9.09,Materials
ASX:WHK,"WhiteHawk Limited (ASX:WHK)",https://www.listcorp.com/asx/whk/whitehawk-limited,"	9610220",0.01,-0.00,-4.76,"Information Technology"
ASX:KNG,"Kingsland Minerals Ltd (ASX:KNG)",https://www.listcorp.com/asx/kng/kingsland-minerals-ltd,"	9604480",0.115,-0.01,-4.17,Materials
ASX:SPA,"Spacetalk Limited (ASX:SPA)",https://www.listcorp.com/asx/spa/spacetalk-limited,"	9543650",0.135,0.01,3.85,"Information Technology"
ASX:VKA,"Viking Mines Limited (ASX:VKA)",https://www.listcorp.com/asx/vka/viking-mines-limited,"	9518280",0.006,-0.00,-14.29,Materials
ASX:IPC,"Imperial Pacific Limited (ASX:IPC)",https://www.listcorp.com/asx/ipc/imperial-pacific,"	9514320",1.75,0.00,0,Financials
ASX:MTB,"Mount Burgess Mining NL (ASX:MTB)",https://www.listcorp.com/asx/mtb/mount-burgess-mining,"	9498470",0.01,-0.00,-9.09,Materials
ASX:PEC,"Perpetual Resources Limited (ASX:PEC)",https://www.listcorp.com/asx/pec/perpetual-resources-limited,"	9459560",0.009,-0.00,-10,Materials
ASX:PRS,"Prospech Limited (ASX:PRS)",https://www.listcorp.com/asx/prs/prospech-limited,"	9423210",0.015,-0.00,-16.67,Materials
ASX:BSA,"BSA Limited (ASX:BSA)",https://www.listcorp.com/asx/bsa/bsa-limited,"	9412530",0.12,-0.01,-4,Industrials
ASX:RLG,"RooLife Group Ltd (ASX:RLG)",https://www.listcorp.com/asx/rlg/roolife-group-ltd,"	9392480",0.0045,-0.00,-10,"Communication Services"
ASX:MMR,"MEC Resources Limited (ASX:MMR)",https://www.listcorp.com/asx/mmr/mec-resources-limited,"	9359950",0.0045,-0.00,-10,Energy
ASX:ZEU,"Zeus Resources Limited (ASX:ZEU)",https://www.listcorp.com/asx/zeu/zeus-resources-limited,"	9326680",0.013,0.00,0,Energy
ASX:NOR,"Norwood Systems Limited (ASX:NOR)",https://www.listcorp.com/asx/nor/norwood-systems-limited,"	9286700",0.018,0.00,0,"Information Technology"
ASX:QXR,"QX Resources Limited (ASX:QXR)",https://www.listcorp.com/asx/qxr/qx-resources-limited,"	9213320",0.004,-0.00,-20,Materials
ASX:BUR,"Burley Minerals Ltd (ASX:BUR)",https://www.listcorp.com/asx/bur/burley-minerals-ltd,"	9208370",0.045,-0.00,-10,Materials
ASX:TAT,"Tartana Minerals Limited (ASX:TAT)",https://www.listcorp.com/asx/tat/tartana-minerals-limited,"	9208270",0.04,-0.00,-6.98,Materials
ASX:FCAP,"Fidelity Global Future Leaders Active ETF (ASX:FCAP)",https://www.listcorp.com/asx/fcap/fidelity-global-future-leaders-active-etf,"	9165430",11.81,0.01,0.08,Unclassified
ASX:L1M,"Lightning Minerals Ltd (ASX:L1M)",https://www.listcorp.com/asx/l1m/lightning-minerals-ltd,"	9163350",0.044,-0.00,-4.35,Materials
ASX:EPN,"Epsilon Healthcare Limited (ASX:EPN)",https://www.listcorp.com/asx/epn/epsilon-healthcare-limited,"	9098500",0.024,0.00,0,"Health Care"
ASX:GTE,"Great Western Exploration Limited (ASX:GTE)",https://www.listcorp.com/asx/gte/great-western-exploration-limited,"	9084130",0.015,-0.00,-6.25,Materials
ASX:EM2,"Eagle Mountain Mining Limited (ASX:EM2)",https://www.listcorp.com/asx/em2/eagle-mountain-mining-limited,"	9080300",0.008,0.00,0,Materials
ASX:AUK,"Aumake Limited (ASX:AUK)",https://www.listcorp.com/asx/auk/aumake-limited,"	9070080",0.003,0.00,0,"Consumer Discretionary"
ASX:CAN,"Cann Group Limited (ASX:CAN)",https://www.listcorp.com/asx/can/cann-group-limited,"	9063670",0.011,0.00,0,"Health Care"
ASX:FNX,"Finexia Financial Group Limited (ASX:FNX)",https://www.listcorp.com/asx/fnx/finexia-financial-group-limited,"	9034080",0.145,0.00,0,Financials
ASX:MEM,"Memphasys Limited (ASX:MEM)",https://www.listcorp.com/asx/mem/memphasys-limited,"	8964390",0.004,0.00,0,"Health Care"
ASX:BUS,"Bubalus Resources Limited (ASX:BUS)",https://www.listcorp.com/asx/bus/bubalus-resources-limited,"	8895140",0.14,-0.02,-9.68,Materials
ASX:AXL,"Axel Ree Limited (ASX:AXL)",https://www.listcorp.com/asx/axl/axel-ree-limited,"	8872210",0.088,0.00,0,Materials
ASX:ANX,"Anax Metals Limited (ASX:ANX)",https://www.listcorp.com/asx/anx/anax-metals-limited,"	8828080",0.009,-0.00,-10,Materials
ASX:XPN,"XPON Technologies Group Limited (ASX:XPN)",https://www.listcorp.com/asx/xpn/xpon-technologies-group-limited,"	8826410",0.014,-0.00,-22.22,"Information Technology"
ASX:YAR,"Yari Minerals Limited (ASX:YAR)",https://www.listcorp.com/asx/yar/yari-minerals-limited,"	8814370",0.01,-0.00,-4.76,Materials
ASX:SER,"Strategic Energy Resources Limited (ASX:SER)",https://www.listcorp.com/asx/ser/strategic-energy-resources-limited,"	8791470",0.008,0.00,0,Materials
ASX:SCP,"Scalare Partners Holdings Limited (ASX:SCP)",https://www.listcorp.com/asx/scp/scalare-partners-holdings-limited,"	8747170",0.11,0.00,4.76,Financials
ASX:PR1,"Pure Resources Limited (ASX:PR1)",https://www.listcorp.com/asx/pr1/pure-resources-limited,"	8741670",0.175,-0.01,-7.89,Materials
ASX:VAR,"Variscan Mines Limited (ASX:VAR)",https://www.listcorp.com/asx/var/variscan-mines-limited,"	8730110",0.005,-0.00,-28.57,Materials
ASX:JAY,"Jayride Group Limited (ASX:JAY)",https://www.listcorp.com/asx/jay/jayride-group-limited,"	8717340",0.006,0.00,0,Industrials
ASX:PER,"Percheron Therapeutics Limited (ASX:PER)",https://www.listcorp.com/asx/per/percheron-therapeutics-limited,"	8699500",0.007,-0.00,-12.5,"Health Care"
ASX:CI1,"Credit Intelligence Limited (ASX:CI1)",https://www.listcorp.com/asx/ci1/credit-intelligence-limited,"	8681610",0.098604,0.00,0,Industrials
ASX:ADR,"Adherium Limited (ASX:ADR)",https://www.listcorp.com/asx/adr/adherium-limited,"	8670800",0.004,-0.00,-11.11,"Health Care"
ASX:KNI,"Kuniko Limited (ASX:KNI)",https://www.listcorp.com/asx/kni/kuniko-limited,"	8648700",0.064,-0.00,-4.48,Materials
ASX:T92,"Terra Critical Minerals Limited (ASX:T92)",https://www.listcorp.com/asx/t92/terra-critical-minerals-limited,"	8647960",0.051,-0.01,-13.56,Energy
ASX:IXC,"Invex Therapeutics Limited (ASX:IXC)",https://www.listcorp.com/asx/ixc/invex-therapeutics-limited,"	8642690",0.115,0.00,0,"Health Care"
ASX:INF,"Infinity Metals Limited (ASX:INF)",https://www.listcorp.com/asx/inf/infinity-metals-limited,"	8630350",0.016,-0.00,-11.11,Materials
ASX:BLZ,"Blaze Minerals Limited (ASX:BLZ)",https://www.listcorp.com/asx/blz/blaze-minerals-limited,"	8625000",0.003,0.00,0,Energy
ASX:RB6,"Rubix Resources Limited (ASX:RB6)",https://www.listcorp.com/asx/rb6/rubix-resources-limited,"	8603000",0.14,0.00,0,Materials
